ID,Split,Sample_ID,problem_id,Prompt,Target
96,eval,96,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [84, 7, 65], create an equation that equals 77. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",77
97,eval,97,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [92, 51, 61, 78], create an equation that equals 58. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",58
98,eval,98,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [79, 98, 54, 22], create an equation that equals 51. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",51
99,eval,99,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [32, 24, 14, 6], create an equation that equals 92. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",92
100,eval,100,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [17, 20, 15, 26], create an equation that equals 32. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",32
101,eval,101,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [65, 62, 96], create an equation that equals 31. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",31
102,eval,102,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [77, 33, 56], create an equation that equals 24. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",24
103,eval,103,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [5, 76, 60, 26], create an equation that equals 94. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",94
104,eval,104,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [17, 84, 19, 22], create an equation that equals 13. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",13
105,eval,105,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [50, 98, 31, 16], create an equation that equals 34. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",34
106,eval,106,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [8, 97, 6], create an equation that equals 99. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",99
107,eval,107,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [68, 25, 94, 88], create an equation that equals 87. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",87
108,eval,108,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [94, 66, 70, 65], create an equation that equals 33. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",33
109,eval,109,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [97, 32, 26], create an equation that equals 39. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",39
110,eval,110,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [44, 21, 47, 27], create an equation that equals 12. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",12
111,eval,111,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [52, 48, 78], create an equation that equals 74. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",74
112,eval,112,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [60, 3, 59, 97], create an equation that equals 72. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",72
113,eval,113,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [22, 86, 52, 61], create an equation that equals 15. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",15
114,eval,114,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [96, 85, 97], create an equation that equals 86. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",86
115,eval,115,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [42, 52, 3], create an equation that equals 66. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",66
116,eval,116,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [53, 50, 13], create an equation that equals 39. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",39
117,eval,117,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [80, 79, 35, 39], create an equation that equals 75. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",75
118,eval,118,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [84, 32, 47], create an equation that equals 69. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",69
119,eval,119,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [8, 13, 64], create an equation that equals 69. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",69
120,eval,120,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [42, 10, 48], create an equation that equals 60. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",60
121,eval,121,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [86, 80, 40], create an equation that equals 84. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",84
122,eval,122,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [80, 89, 58, 83], create an equation that equals 85. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",85
123,eval,123,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [66, 91, 15], create an equation that equals 10. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",10
124,eval,124,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [74, 1, 91, 69], create an equation that equals 52. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",52
125,eval,125,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [80, 25, 56, 26], create an equation that equals 24. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",24
126,eval,126,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [94, 21, 54, 89], create an equation that equals 80. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",80
127,eval,127,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [41, 55, 67, 23], create an equation that equals 58. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",58
128,eval,128,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [85, 15, 54, 24], create an equation that equals 21. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",21
129,eval,129,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [63, 5, 99, 19], create an equation that equals 12. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",12
130,eval,130,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [14, 19, 42], create an equation that equals 47. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",47
131,eval,131,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [47, 46, 24, 1], create an equation that equals 68. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",68
132,eval,132,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [44, 20, 54], create an equation that equals 78. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",78
133,eval,133,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [20, 26, 18, 86], create an equation that equals 69. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",69
134,eval,134,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [73, 23, 3], create an equation that equals 93. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",93
135,eval,135,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [21, 63, 90], create an equation that equals 87. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",87
136,eval,136,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [5, 55, 10, 1], create an equation that equals 28. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",28
137,eval,137,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [12, 52, 94, 63], create an equation that equals 93. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",93
138,eval,138,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [98, 27, 17, 61], create an equation that equals 47. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",47
139,eval,139,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [52, 38, 63], create an equation that equals 49. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",49
140,eval,140,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [39, 95, 12, 37], create an equation that equals 81. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",81
141,eval,141,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [44, 22, 3, 18], create an equation that equals 51. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",51
142,eval,142,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [14, 21, 17], create an equation that equals 56. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",56
143,eval,143,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [23, 15, 26], create an equation that equals 64. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",64
144,eval,144,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [31, 16, 82], create an equation that equals 97. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",97
145,eval,145,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [31, 98, 99], create an equation that equals 31. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",31
146,eval,146,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [24, 90, 86, 27], create an equation that equals 21. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",21
147,eval,147,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [70, 71, 65], create an equation that equals 65. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",65
148,eval,148,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [26, 2, 13, 32], create an equation that equals 71. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",71
149,eval,149,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [91, 16, 80], create an equation that equals 96. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",96
150,eval,150,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [40, 86, 14], create an equation that equals 60. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",60
151,eval,151,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [95, 14, 39, 62], create an equation that equals 20. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",20
152,eval,152,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [77, 1, 12], create an equation that equals 88. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",88
153,eval,153,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [52, 41, 11, 58], create an equation that equals 36. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",36
154,eval,154,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [4, 9, 2], create an equation that equals 10. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",10
155,eval,155,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [64, 56, 17, 5], create an equation that equals 10. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",10
156,eval,156,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [23, 97, 88, 30], create an equation that equals 92. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",92
157,eval,157,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [6, 27, 36], create an equation that equals 15. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",15
158,eval,158,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [78, 2, 69, 51], create an equation that equals 98. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",98
159,eval,159,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [94, 96, 88, 6], create an equation that equals 76. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",76
160,eval,160,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [28, 88, 30, 56], create an equation that equals 44. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",44
161,eval,161,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [2, 91, 32, 34], create an equation that equals 55. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",55
162,eval,162,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [54, 67, 3], create an equation that equals 16. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",16
163,eval,163,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [48, 40, 7, 84], create an equation that equals 63. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",63
164,eval,164,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [29, 12, 4, 83], create an equation that equals 70. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",70
165,eval,165,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [24, 21, 2, 67], create an equation that equals 40. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",40
166,eval,166,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [14, 83, 49], create an equation that equals 48. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",48
167,eval,167,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [1, 13, 17], create an equation that equals 31. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",31
168,eval,168,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [33, 51, 1], create an equation that equals 18. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",18
169,eval,169,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [50, 96, 78, 73], create an equation that equals 39. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",39
170,eval,170,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [57, 33, 32], create an equation that equals 58. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",58
171,eval,171,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [6, 36, 90, 81], create an equation that equals 78. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",78
172,eval,172,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [36, 66, 20], create an equation that equals 10. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",10
173,eval,173,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [9, 38, 34], create an equation that equals 13. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",13
174,eval,174,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [64, 31, 43], create an equation that equals 52. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",52
175,eval,175,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [28, 35, 81, 33], create an equation that equals 41. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",41
176,eval,176,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [35, 30, 89], create an equation that equals 94. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",94
177,eval,177,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [61, 67, 59, 69], create an equation that equals 57. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",57
178,eval,178,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [60, 4, 84, 72], create an equation that equals 76. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",76
179,eval,179,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [84, 89, 95], create an equation that equals 100. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",100
180,eval,180,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [57, 4, 33], create an equation that equals 75. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",75
181,eval,181,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [64, 99, 84], create an equation that equals 49. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",49
182,eval,182,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [59, 98, 52], create an equation that equals 91. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",91
183,eval,183,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [95, 45, 10], create an equation that equals 60. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",60
184,eval,184,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [10, 67, 67], create an equation that equals 10. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",10
185,eval,185,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [98, 6, 82], create an equation that equals 30. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",30
186,eval,186,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [62, 48, 45], create an equation that equals 59. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",59
187,eval,187,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [35, 76, 42], create an equation that equals 69. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",69
188,eval,188,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [3, 86, 17, 47], create an equation that equals 50. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",50
189,eval,189,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [72, 36, 7, 18], create an equation that equals 67. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",67
190,eval,190,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [34, 44, 60], create an equation that equals 50. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",50
191,eval,191,,"<｜begin▁of▁sentence｜><｜User｜>Using the numbers [78, 44, 79, 2], create an equation that equals 42. You can use basic arithmetic operations (+, -, *, /) and each number can only be used once. Show your work in <think> </think> tags. And return the final answer in <answer> </answer> tags, for example <answer> (1 + 2) / 3 </answer>.",42
